fname,matrix_size,num_components,cpu_total,cpu_transfer,cpu_solve,cuda_total,cuda_transfer,cuda_solve
rand_004.csv,26,27,0.00418049999999992,0.00030169999999996033,0.00387879999999996,0.7980356,0.2873294,0.5107062
rand_005.csv,48,60,0.009751400000000077,0.0002660000000000995,0.009485399999999977,0.0038829000000000224,0.0010974999999999735,0.002785400000000049
rand_006.csv,94,125,0.01902360000000003,0.00039880000000003246,0.018624799999999997,0.005280699999999916,0.0014087999999999878,0.003871899999999928
rand_007.csv,206,252,0.056716200000000105,0.0012201000000000572,0.05549610000000005,0.009372700000000012,0.0017268000000000283,0.007645899999999983
rand_008.csv,379,509,0.09225740000000004,0.0010407999999999529,0.09121660000000009,0.01244869999999998,0.0012046999999999475,0.011244000000000032
rand_009.csv,881,1532,0.1813438999999999,0.0010438999999999865,0.1802999999999999,0.04384630000000023,0.0014354000000000866,0.04241090000000014
rand_010.csv,1782,3069,0.4388059999999996,0.001924599999999721,0.43688139999999986,0.17992929999999951,0.0020718999999997934,0.17785739999999972
rand_011.csv,3590,6140,1.2168769999999967,0.0038427999999974816,1.2130341999999992,0.8623013999999998,0.0033351999999986504,0.8589662000000011
